number concept activation
381 prop 0.00026303183
382 report 4.888615e-06
383 center 0.00016506923
384 college 8.094409e-07
385 delicacy 0.000100826524
386 role 0.00082513643
387 newcomer 0.0021358116
388 ensemble 1.4576929e-05
389 investment 5.934356e-06
390 control 8.571282e-06
391 theory 0.0016568911
392 salad 0.00010820515
393 biomarker 2.0795768e-07
394 nickname 0.025025172
395 singer 0.0004242801
396 raw_material 1.9043887e-06
397 entree 1.9745574e-05
398 african_american 0.00051876984
399 operator 0.0001855303
400 particle 5.1400825e-06
401 politician 0.0014041313
402 builder 2.685161e-05
403 maker 2.5748506e-05
404 series 0.0019552538
405 store 4.1682393e-05
406 sport 3.7127407e-07
407 developer 2.550303e-05
408 museum 1.7141838e-05
409 enzyme 1.10804685e-05
410 Web_Site 1.5151067e-05
411 herb 1.3894616e-05
412 fashion_designer 1.9525718e-05
413 record 0.0001799336
414 software 0.00020171954
415 street 0.00011671383
416 show 0.000622747
417 version 0.0005747933
418 stimulus 4.8249244e-06
419 teammate 3.4844124e-05
420 touch 8.210131e-05
421 outlet 0.00020065796
422 Service_Provider 0.0007713465
423 entertainer 0.0013343202
424 advocate 4.779464e-05
425 suburb 0.0005589835
426 exhibit 1.0374933e-05
427 mine 6.7721994e-05
428 settlement 2.7415004e-05
429 remedy 3.88473e-06
430 official 0.00043859566
431 poem 0.0018970103
432 breed 0.0019451058
433 state 2.3815194e-07
434 youngster 6.813794e-05
435 camp 0.00016645473
436 organ 2.9330836e-06
437 giant 0.0004186769
438 actress 0.0001091411
439 fund 3.226456e-05
440 variant 0.0005939244
441 Empirical_Study 3.8203674e-05
442 Signature_Dish 7.162445e-05
443 mode 0.0003699684
444 conference 3.2665954e-05
445 force 0.0001800522
446 brewery 7.600864e-06
447 art 1.5674997e-05
448 threat 0.0011688131
449 production 0.00056217384
450 supporter 0.0010075432
451 inhibitor 3.2726455e-06
452 journal 2.1891232e-05
453 practitioner 0.0010059802
454 novelist 3.0055107e-05
455 invertebrate 1.3983449e-06
456 vegetable 1.1369734e-06
457 musical 0.0006928499
